PC_TIME,TIME,TIME_TICK,BPOGX,BPOGY,BPOGV
1784418654.8831,508.98386,5496085550,0.51781,0.44847,1
1784418654.8896,508.99033,5496150301,0.52116,0.46391,1
1784418654.8965,508.99725,5496219558,0.51638,0.47486,1
1784418654.9033,509.00409,5496287732,0.51633,0.47213,1
1784418654.9099,509.01065,5496353387,0.51454,0.46063,1
1784418654.9167,509.01740,5496420860,0.52108,0.43887,1
1784418654.9231,509.02383,5496485240,0.52056,0.43615,1
1784418654.9300,509.03076,5496554667,0.50877,0.43580,1
1784418654.9367,509.03745,5496621383,0.52480,0.44483,1
1784418654.9434,509.04413,5496688340,0.52583,0.45324,1
1784418654.9501,509.05084,5496755327,0.51292,0.45846,1
1784418654.9568,509.05753,5496822290,0.52963,0.46344,1
1784418654.9633,509.06403,5496887141,0.52867,0.45250,1
1784418654.9702,509.07092,5496956263,0.52871,0.44006,1
1784418654.9770,509.07770,5497024026,0.52324,0.43596,1
1784418654.9834,509.08417,5497088659,0.52321,0.43869,1
1784418654.9903,509.09109,5497157906,0.52134,0.45491,1
1784418654.9970,509.09772,5497224196,0.51890,0.44173,1
1784418655.0037,509.10443,5497291117,0.52001,0.45012,1
1784418655.0105,509.11124,5497359412,0.51827,0.46681,1
1784418655.0171,509.11783,5497425222,0.52296,0.45954,1
1784418655.0239,509.12460,5497493040,0.52242,0.45678,1
1784418655.0303,509.13104,5497557253,0.52690,0.47835,1
1784418655.0373,509.13803,5497627069,0.52667,0.46778,1
1784418655.0437,509.14441,5497691111,0.52668,0.46498,1
1784418655.0506,509.15134,5497760154,0.52508,0.46686,1
1784418655.0570,509.15778,5497824819,0.52062,0.43937,1
1784418655.0637,509.16449,5497891955,0.51896,0.42479,1
1784418655.0708,509.17151,5497961971,0.51419,0.43582,1
1784418655.0771,509.17789,5498025911,0.52067,0.42296,1
1784418655.0841,509.18488,5498095610,0.52173,0.43108,1
1784418655.0909,509.19168,5498163690,0.52292,0.43383,1
1784418655.0975,509.19824,5498229466,0.52394,0.46268,1
1784418655.1039,509.20468,5498293821,0.52404,0.46616,1
1784418655.1107,509.21143,5498361023,0.52274,0.44652,1
1784418655.1176,509.21832,5498430041,0.51684,0.44493,1
1784418655.1243,509.22501,5498497088,0.51684,0.44489,1
1784418655.1310,509.23172,5498564126,0.51348,0.44346,1
1784418655.1377,509.23843,5498631126,0.51906,0.46552,1
1784418655.1443,509.24509,5498697791,0.51905,0.46274,1
1784418655.1508,509.25159,5498762752,0.52921,0.46678,1
1784418655.1575,509.25827,5498829641,0.52240,0.44784,1
1784418655.1645,509.26526,5498899458,0.52186,0.44510,1
1784418655.1709,509.27167,5498963597,0.52194,0.43522,1
1784418655.1780,509.27872,5499034229,0.51336,0.44411,1
1784418655.1843,509.28506,5499097542,0.51452,0.45507,1
1784418655.1913,509.29202,5499167178,0.51567,0.47552,1
1784418655.1979,509.29868,5499233678,0.51271,0.46803,1
1784418655.2048,509.30551,5499302063,0.51267,0.46529,1
1784418655.2115,509.31229,5499369657,0.52486,0.45726,1
1784418655.2181,509.31885,5499435311,0.52731,0.44111,1
1784418655.2245,509.32526,5499499481,0.52634,0.43008,1
1784418655.2315,509.33224,5499569252,0.51555,0.44674,1
1784418655.2382,509.33899,5499636764,0.52060,0.45003,1
1784418655.2449,509.34564,5499703247,0.52061,0.45275,1
1784418655.2516,509.35239,5499770720,0.51001,0.45120,1
1784418655.2580,509.35876,5499834631,0.51671,0.46273,1
1784418655.2649,509.36569,5499903943,0.51723,0.46231,1
1784418655.2716,509.37234,5499970443,0.52658,0.44736,1
1784418655.2784,509.37912,5500037961,0.51834,0.43306,1
1784418655.2848,509.38553,5500102291,0.51726,0.42456,1
1784418655.2917,509.39249,5500171662,0.51079,0.43358,1
1784418655.2982,509.39896,5500236341,0.51700,0.43211,1
1784418655.3049,509.40564,5500303304,0.51761,0.43825,1
1784418655.3118,509.41254,5500372397,0.51528,0.44133,1
1784418655.3183,509.41904,5500437307,0.51885,0.43263,1
1784418655.3252,509.42593,5500506312,0.51885,0.43263,1
1784418655.3320,509.43274,5500574181,0.51620,0.40949,1
1784418655.3384,509.43915,5500638523,0.51027,0.42250,1
1784418655.3454,509.44614,5500708328,0.51027,0.42250,1
1784418655.3518,509.45255,5500772219,0.51709,0.44025,1
1784418655.3588,509.45953,5500842114,0.52488,0.44866,1
1784418655.3652,509.46591,5500906171,0.52534,0.45680,1
1784418655.3721,509.47284,5500975432,0.51680,0.44389,1
1784418655.3786,509.47934,5501040157,0.51710,0.45088,1
1784418655.3855,509.48624,5501109216,0.51765,0.45353,1
1784418655.3923,509.49304,5501177437,0.51696,0.46036,1
1784418655.3989,509.49963,5501243285,0.51845,0.43781,1
1784418655.4056,509.50638,5501310731,0.51735,0.42675,1
1784418655.4123,509.51303,5501377175,0.51375,0.43985,1
1784418655.4190,509.51974,5501444400,0.52839,0.42933,1
1784418655.4258,509.52655,5501512556,0.52881,0.43768,1
1784418655.4324,509.53311,5501578051,0.52109,0.44321,1
1784418655.4392,509.53992,5501646015,0.51857,0.45478,1
1784418655.4456,509.54633,5501710090,0.51913,0.46029,1
1784418655.4526,509.55331,5501779980,0.52232,0.43398,1
1784418655.4589,509.55969,5501843825,0.50657,0.45844,1
