PC_TIME,TIME,TIME_TICK,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV
1789334745.1261,720.39606,7758643553,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.1328,720.40277,7758710855,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.1397,720.40973,7758780304,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.1464,720.41638,7758846881,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.1529,720.42285,7758911624,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.1598,720.42981,7758981062,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.1662,720.43622,7759045487,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.1732,720.44318,7759114786,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.1797,720.44965,7759179447,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.1864,720.45636,7759246459,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.1933,720.46332,7759316428,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.1997,720.46973,7759380367,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.2068,720.47681,7759451077,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.2132,720.48315,7759514629,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.2201,720.49005,7759583709,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.2266,720.49658,7759648741,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.2332,720.50323,7759715387,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.2402,720.51019,7759784781,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.2466,720.51660,7759849389,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.2536,720.52356,7759918586,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.2600,720.53003,7759983311,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.2668,720.53674,7760050350,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.2737,720.54364,7760119534,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.2801,720.55011,7760184315,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.2871,720.55707,7760253566,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.2937,720.56372,7760320526,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.3003,720.57025,7760385344,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.3072,720.57715,7760454423,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.3136,720.58362,7760519104,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.3203,720.59027,7760586090,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.3272,720.59723,7760655536,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.3337,720.60370,7760720365,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.3407,720.61066,7760789361,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.3474,720.61743,7760857285,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.3538,720.62378,7760921179,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.3608,720.63080,7760990776,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.3672,720.63721,7761055117,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.3741,720.64410,7761124271,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.3806,720.65057,7761188991,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.3873,720.65729,7761256008,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
