PC_TIME,TIME,TIME_TICK,BPOGX,BPOGY,BPOGV
1784418323.5029,177.60139,2182260852,0.39616,0.21157,1
1784418323.5099,177.60835,2182330458,0.40762,0.21001,1
1784418323.5166,177.61505,2182397445,0.40417,0.20519,1
1784418323.5232,177.62170,2182463948,0.40383,0.20130,1
1784418323.5297,177.62817,2182528707,0.40423,0.18543,1
1784418323.5364,177.63487,2182595633,0.40045,0.17129,1
1784418323.5434,177.64182,2182665022,0.39919,0.16352,1
1784418323.5498,177.64825,2182729525,0.39607,0.14237,1
1784418323.5568,177.65526,2182799567,0.39475,0.15822,1
1784418323.5634,177.66190,2182865841,0.39347,0.15043,1
1784418323.5703,177.66872,2182934102,0.40430,0.16524,1
1784418323.5768,177.67531,2183000012,0.40173,0.15610,1
1784418323.5836,177.68204,2183067267,0.40087,0.15231,1
1784418323.5904,177.68884,2183135344,0.40488,0.16148,1
1784418323.5969,177.69539,2183200727,0.40539,0.17203,1
1784418323.6034,177.70187,2183265594,0.40659,0.17961,1
1784418323.6103,177.70879,2183334747,0.40848,0.18275,1
1784418323.6171,177.71553,2183402215,0.40921,0.17681,1
1784418323.6237,177.72217,2183468655,0.40921,0.17681,1
1784418323.6304,177.72887,2183535608,0.40105,0.18831,1
1784418323.6369,177.73537,2183600566,0.40000,0.18474,1
1784418323.6436,177.74205,2183667412,0.40125,0.19231,1
1784418323.6505,177.74901,2183736935,0.40013,0.20947,1
1784418323.6570,177.75545,2183801377,0.41585,0.19414,1
1784418323.6637,177.76216,2183868453,0.41549,0.19032,1
1784418323.6704,177.76884,2183935303,0.43649,0.17070,1
1784418323.6774,177.77585,2184005447,0.43099,0.15976,1
1784418323.6838,177.78224,2184069393,0.42869,0.13993,1
1784418323.6905,177.78893,2184136212,0.42064,0.11691,1
1784418323.6972,177.79564,2184203376,0.42119,0.08809,1
1784418323.7042,177.80267,2184273610,0.42030,0.08365,1
1784418323.7106,177.80905,2184337469,0.41739,0.10167,1
1784418323.7176,177.81606,2184407536,0.41595,0.11083,1
1784418323.7240,177.82242,2184471026,0.41825,0.12756,1
1784418323.7309,177.82935,2184540364,0.43768,0.14305,1
1784418323.7377,177.83614,2184608340,0.43600,0.15746,1
1784418323.7441,177.84256,2184672524,0.43723,0.16912,1
1784418323.7511,177.84952,2184742090,0.44356,0.17604,1
1784418323.7579,177.85637,2184810530,0.44510,0.18865,1
1784418323.7645,177.86301,2184876907,0.44605,0.19636,1
1784418323.7711,177.86958,2184942671,0.44425,0.19896,1
1784418323.7776,177.87604,2185007239,0.44479,0.19465,1
1784418323.7845,177.88301,2185076945,0.44479,0.19465,1
