plik,wariant,powtorzenie,liczba_fiksacji,score,fix_prog_duration,fix_reg_duration,fix_reg_std,fix_dur_std,sac_prog_pos_x_mean,sac_prog_dist_avg,sac_prog_range,sac_prog_y_stab,sac_reg_y_stab
Subject_1075_T4_Meaningful_Text_raw.csv,mono_r,0,198,0.16,323.5405405405405,337.2244897959184,203.71601535091438,221.0705667660353,851.1866216216216,1.821704418762105,12.159716710480986,0.19541140456636633,0.5289683896207038
Subject_1075_T4_Meaningful_Text_raw.csv,mono_r,1,198,0.16,323.8918918918919,336.8979591836735,203.6199185254843,220.60131715032048,844.299847972973,1.8206036928376341,12.159716710480986,0.19091092560520367,0.5321795047617875
Subject_1075_T4_Meaningful_Text_raw.csv,mono_r,2,199,0.14,323.7837837837838,331.28,204.8479475122951,220.92369864780613,844.3017736486487,1.8208951544018233,12.204737131531248,0.19131504278558611,0.5218007968699013
Subject_1075_T4_Meaningful_Text_raw.csv,mono_r,3,199,0.14,324.0,331.2,205.13566242854995,221.07756607115059,844.29625,1.8212491392760348,12.204737131531248,0.19098827454954626,0.5214909599286874
Subject_1075_T4_Meaningful_Text_raw.csv,mono_r,4,199,0.14,323.9189189189189,331.76,204.98337103287184,221.107020552292,844.295625,1.8210789919884698,12.204737131531248,0.19130321023573693,0.521474813603397
Subject_1075_T4_Meaningful_Text_raw.csv,mono_r,5,198,0.18,321.1081081081081,345.7142857142857,219.97105560987436,225.58814060747176,846.5102195945944,1.8221914996218578,12.159716710480986,0.19269712168597536,0.5295127181775356
Subject_1075_T4_Meaningful_Text_raw.csv,mono_r,6,199,0.15,321.7986577181208,336.57142857142856,203.6323217197594,221.19774047878377,848.8297818791946,1.8115331223789761,12.159716710480986,0.1919653109758801,0.5320667646817201
Subject_1075_T4_Meaningful_Text_raw.csv,mono_r,7,197,0.16,326.1496598639456,336.81632653061223,203.85185431816558,220.425238186606,846.6433503401361,1.8313904948385549,12.159716710480986,0.19360533092387508,0.5290590837865767
Subject_1075_T4_Meaningful_Text_raw.csv,mono_r,8,198,0.15,326.0408163265306,332.4,205.35432793101782,220.84352853434592,846.6484013605442,1.8315675617103464,12.204737131531248,0.19363188717842109,0.5183629001751079
Subject_1075_T4_Meaningful_Text_raw.csv,mono_r,9,198,0.16,323.9189189189189,336.8979591836735,204.0428371288494,220.80486565071683,844.2912668918918,1.8208057377556064,12.159716710480986,0.19115577411357387,0.5319512887284996
