PC_TIME,TIME,TIME_TICK,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV
1789334212.9003,188.16483,2436331286,0.53501,0.20661,1,0.52127,0.19004,1,0.52814,0.19833,1
1789334212.9070,188.17151,2436398196,0.54735,0.21168,1,0.52473,0.19258,1,0.53604,0.20213,1
1789334212.9137,188.17821,2436465160,0.54669,0.17784,1,0.52348,0.18674,1,0.53508,0.18229,1
1789334212.9206,188.18515,2436534647,0.54621,0.16511,1,0.52365,0.17984,1,0.53493,0.17247,1
1789334212.9275,188.19199,2436602982,0.53862,0.17253,1,0.51668,0.17919,1,0.52765,0.17586,1
1789334212.9341,188.19858,2436668838,0.53375,0.16998,1,0.51555,0.17150,1,0.52465,0.17074,1
1789334212.9405,188.20502,2436733287,0.53377,0.17041,1,0.51554,0.17197,1,0.52466,0.17119,1
1789334212.9472,188.21172,2436800212,0.53975,0.18775,1,0.51490,0.18094,1,0.52733,0.18435,1
1789334212.9539,188.21840,2436867073,0.54530,0.19441,1,0.51179,0.19260,1,0.52854,0.19350,1
1789334212.9606,188.22511,2436934147,0.54580,0.20682,1,0.51153,0.21257,1,0.52866,0.20969,1
1789334212.9675,188.23206,2437003710,0.53967,0.22463,1,0.51996,0.20561,1,0.52982,0.21512,1
1789334212.9740,188.23849,2437068016,0.54279,0.23604,1,0.52657,0.22201,1,0.53468,0.22903,1
1789334212.9809,188.24544,2437137489,0.54330,0.24736,1,0.52620,0.23489,1,0.53475,0.24113,1
1789334212.9877,188.25221,2437205167,0.55143,0.25562,1,0.52273,0.23043,1,0.53708,0.24302,1
1789334212.9941,188.25858,2437268895,0.55968,0.26636,1,0.51903,0.23214,1,0.53936,0.24925,1
1789334213.0011,188.26558,2437338832,0.55968,0.26636,1,0.51903,0.23214,1,0.53936,0.24925,1
1789334213.0074,188.27197,2437402761,0.55521,0.26848,1,0.51988,0.23447,1,0.53755,0.25147,1
1789334213.0144,188.27895,2437472607,0.54272,0.25885,1,0.52305,0.23102,1,0.53288,0.24493,1
1789334213.0209,188.28543,2437537366,0.54272,0.25885,1,0.52305,0.23102,1,0.53288,0.24493,1
1789334213.0276,188.29208,2437603892,0.54220,0.26889,1,0.51152,0.23506,1,0.52686,0.25197,1
1789334213.0342,188.29877,2437670693,0.54370,0.26101,1,0.51261,0.23312,1,0.52815,0.24707,1
1789334213.0410,188.30548,2437737823,0.54370,0.26101,1,0.51270,0.22682,1,0.52820,0.24391,1
1789334213.0479,188.31245,2437807593,0.54493,0.24939,1,0.51898,0.22461,1,0.53196,0.23700,1
1789334213.0544,188.31888,2437871827,0.54882,0.25579,1,0.52175,0.23140,1,0.53529,0.24359,1
1789334213.0611,188.32558,2437938918,0.54813,0.23826,1,0.52240,0.20448,1,0.53527,0.22137,1
1789334213.0680,188.33257,2438008703,0.53649,0.21362,1,0.52928,0.17725,1,0.53289,0.19543,1
1789334213.0744,188.33897,2438072780,0.53062,0.20633,1,0.53379,0.15212,1,0.53220,0.17923,1
1789334213.0815,188.34598,2438142850,0.52996,0.19470,1,0.53380,0.15181,1,0.53188,0.17325,1
1789334213.0878,188.35236,2438206571,0.54532,0.18481,1,0.52063,0.14615,1,0.53298,0.16548,1
1789334213.0948,188.35928,2438275879,0.55338,0.20920,1,0.51161,0.17287,1,0.53249,0.19104,1
1789334213.1012,188.36577,2438340819,0.55415,0.23300,1,0.51134,0.19433,1,0.53274,0.21366,1
1789334213.1080,188.37248,2438407835,0.54325,0.23652,1,0.51610,0.22199,1,0.52967,0.22926,1
1789334213.1149,188.37943,2438477382,0.54126,0.23664,1,0.52042,0.22369,1,0.53084,0.23017,1
1789334213.1213,188.38586,2438541779,0.54127,0.23691,1,0.52057,0.21703,1,0.53092,0.22697,1
