PC_TIME,TIME,TIME_TICK,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV
1789334228.9514,204.22081,2596891137,0.84342,0.75910,1,0.84145,0.76841,1,0.84244,0.76376,1
1789334228.9582,204.22757,2596958764,0.81367,0.76574,1,0.83785,0.75094,1,0.82576,0.75834,1
1789334228.9646,204.23398,2597022819,0.83012,0.76641,1,0.83812,0.76206,1,0.83412,0.76423,1
1789334228.9715,204.24089,2597092036,0.83012,0.76641,1,0.83812,0.76206,1,0.83412,0.76423,1
1789334228.9782,204.24760,2597159106,0.83436,0.76091,1,0.83791,0.76596,1,0.83614,0.76344,1
1789334228.9849,204.25433,2597226454,0.82792,0.76560,1,0.83737,0.76308,1,0.83265,0.76434,1
1789334228.9914,204.26077,2597290820,0.82971,0.76361,1,0.83984,0.76052,1,0.83478,0.76207,1
1789334228.9983,204.26773,2597360351,0.83144,0.76542,1,0.83868,0.76042,1,0.83506,0.76292,1
1789334229.0050,204.27443,2597427414,0.83372,0.76225,1,0.84246,0.75939,1,0.83809,0.76082,1
1789334229.0115,204.28088,2597491846,0.83551,0.76027,1,0.84724,0.75446,1,0.84137,0.75737,1
1789334229.0182,204.28757,2597558744,0.83486,0.76029,1,0.84536,0.75310,1,0.84011,0.75669,1
1789334229.0249,204.29430,2597625988,0.83641,0.75795,1,0.84820,0.73696,1,0.84231,0.74745,1
1789334229.0315,204.30095,2597692647,0.83810,0.75607,1,0.85050,0.73448,1,0.84430,0.74527,1
1789334229.0385,204.30788,2597761864,0.83669,0.76354,1,0.84914,0.74009,1,0.84292,0.75181,1
1789334229.0449,204.31435,2597826601,0.84352,0.75675,1,0.85007,0.74189,1,0.84680,0.74932,1
1789334229.0517,204.32106,2597893644,0.84553,0.75456,1,0.85279,0.73901,1,0.84916,0.74678,1
1789334229.0586,204.32802,2597963243,0.83992,0.75958,1,0.85079,0.74221,1,0.84536,0.75089,1
1789334229.0651,204.33446,2598027598,0.84106,0.72501,1,0.85582,0.73357,1,0.84844,0.72929,1
1789334229.0718,204.34116,2598094664,0.84300,0.72261,1,0.85851,0.73070,1,0.85076,0.72666,1
1789334229.0784,204.34785,2598161622,0.84400,0.75551,1,0.85433,0.74063,1,0.84917,0.74807,1
1789334229.0851,204.35454,2598228472,0.84335,0.75433,1,0.85214,0.73773,1,0.84774,0.74603,1
1789334229.0921,204.36147,2598297693,0.84335,0.75433,1,0.85214,0.73773,1,0.84774,0.74603,1
1789334229.0988,204.36816,2598364762,0.83739,0.73020,1,0.85024,0.73678,1,0.84382,0.73349,1
1789334229.1052,204.37465,2598429589,0.84211,0.72978,1,0.84881,0.74149,1,0.84546,0.73563,1
1789334229.1122,204.38159,2598499072,0.84211,0.72978,1,0.84659,0.74385,1,0.84435,0.73682,1
1789334229.1186,204.38802,2598563283,0.83786,0.72793,1,0.84500,0.74379,1,0.84143,0.73586,1
1789334229.1255,204.39494,2598632541,0.83640,0.73821,1,0.84099,0.74944,1,0.83870,0.74383,1
1789334229.1320,204.40143,2598697411,0.83285,0.74246,1,0.83417,0.75671,1,0.83351,0.74958,1
1789334229.1387,204.40813,2598764334,0.81801,0.74738,1,0.85846,0.75477,1,0.83824,0.75108,1
1789334229.1454,204.41481,2598831211,0.81510,0.74601,1,0.85498,0.76209,1,0.83504,0.75405,1
1789334229.1521,204.42152,2598898298,0.81184,0.75014,1,0.84994,0.76706,1,0.83089,0.75860,1
